Result for strategy MACDStrategy_crossed
============================================================== BACKTESTING REPORT ==============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |     Avg Duration |   Wins |   Draws |   Losses |
|   CTSI/USDT |     78 |           1.21 |          94.33 |            94.420 |           9.44 |         10:01:00 |     77 |       0 |        1 |
|   CTXC/USDT |     78 |           0.57 |          44.55 |            44.597 |           4.46 |   1 day, 2:01:00 |     75 |       0 |        3 |
|    CVC/USDT |     57 |          -0.49 |         -27.91 |           -27.939 |          -2.79 |         21:18:00 |     53 |       0 |        4 |
|   DASH/USDT |     44 |           0.33 |          14.47 |            14.489 |           1.45 |  1 day, 17:33:00 |     39 |       0 |        5 |
|   DATA/USDT |     65 |           0.71 |          46.09 |            46.135 |           4.61 |         13:44:00 |     61 |       0 |        4 |
|    DCR/USDT |     49 |           1.18 |          57.68 |            57.734 |           5.77 |          9:07:00 |     49 |       0 |        0 |
|   DEGO/USDT |      3 |           2.19 |           6.57 |             6.576 |           0.66 |          1:47:00 |      3 |       0 |        0 |
|   DENT/USDT |     60 |           1.07 |          64.16 |            64.223 |           6.42 |         22:40:00 |     59 |       0 |        1 |
|    DGB/USDT |     70 |           0.60 |          41.78 |            41.822 |           4.18 |         11:09:00 |     68 |       0 |        2 |
|    DIA/USDT |     33 |          -0.15 |          -4.85 |            -4.855 |          -0.49 |          9:07:00 |     30 |       0 |        3 |
|    DNT/USDT |     33 |           1.34 |          44.18 |            44.220 |           4.42 |          3:05:00 |     33 |       0 |        0 |
|   DOCK/USDT |     69 |           0.29 |          19.76 |            19.782 |           1.98 |         12:16:00 |     66 |       0 |        3 |
|   DODO/USDT |      5 |           1.31 |           6.56 |             6.564 |           0.66 |          4:58:00 |      5 |       0 |        0 |
|   DOGE/USDT |     51 |          -0.21 |         -10.66 |           -10.669 |          -1.07 |  1 day, 22:53:00 |     47 |       0 |        4 |
|    DOT/USDT |     30 |           1.26 |          37.90 |            37.936 |           3.79 |          6:28:00 |     30 |       0 |        0 |
|   DREP/USDT |     81 |           0.53 |          43.07 |            43.117 |           4.31 |         14:27:00 |     78 |       0 |        3 |
