Result for strategy ADXMomentum
============================================================== BACKTESTING REPORT =============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |    Avg Duration |   Wins |   Draws |   Losses |
|       TOTAL |     17 |          -3.09 |         -52.47 |           -52.526 |          -5.25 |        4:28:00 |      0 |       0 |       17 |
=============== SUMMARY METRICS ===============
| Metric                | Value               |
|-----------------------+---------------------|
| Backtesting from      | 2020-03-26 20:00:00 |
| Backtesting to        | 2021-03-26 10:00:00 |
| Max open trades       | 25                  |
|                       |                     |
| Total trades          | 15611               |
| Starting balance      | 1000.000 USDT       |
| Final balance         | 2520.985 USDT       |
| Absolute profit       | 1520.985 USDT       |
| Total profit %        | 152.1%              |
| Trades per day        | 42.89               |
| Avg. stake amount     | 100.000 USDT        |
| Total trade volume    | 1561100.000 USDT    |
|                       |                     |
| Best Pair             | ARPA/USDT 137.73%   |
| Worst Pair            | SAND/USDT -81.4%    |
| Best trade            | IOTX/USDT 1.27%     |
| Worst trade           | TCT/USDT -25.15%    |
| Best day              | 176.794 USDT        |
| Worst day             | -332.092 USDT       |
| Days win/draw/lose    | 241 / 2 / 122       |
| Avg. Duration Winners | 4:06:00             |
| Avg. Duration Loser   | 1 day, 12:19:00     |
|                       |                     |
| Min balance           | 461.437 USDT        |
| Max balance           | 3059.393 USDT       |
| Drawdown              | 1084.59%            |
| Drawdown              | 1085.676 USDT       |
| Drawdown high         | 547.399 USDT        |
| Drawdown low          | -538.277 USDT       |
| Drawdown Start        | 2020-06-11 08:00:00 |
| Drawdown End          | 2020-11-04 03:00:00 |
| Market change         | 1171.69%            |
===============================================

